date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cpi_index,inflation_rate_yoy,consumer_sentiment,unemployment_rate,retail_sales_clothing,retail_sales_real,personal_saving_rate,year,month,quarter,period,Indie Sleaze_score,Lipstick Index_score,Maxi Skirt_score,Big Bag_score,High Heel Index_score,Peplums_score,Blazers_score,Mini Skirts_score
2018-02-01,101.1635,385.986,123.352,416.091,101.49,4.765,1236144.0,209.595,326.766,118.292,27.92,168.426,99.09,88.385,456.347,803.694,45.819,9.488,266.812,145.526,7.38,437.959,2.334,126.627,66.92,440.26,118.86,41.01,19.102,330,2.441,1267718.0,3.817,4.598,8.759,4.24,183.823,2.289,151.621,8.201,2.81,255.711,1.3140339157245633,1.87770420481439,99.7,4.1,17879,13606.193710868909,5.8,2018,2,1,Normal,0.1054965247637592,0.1720392018803922,0.09876146642807282,0.09038529117515168,-0.013641421255613708,0.34424028559467984,-0.14092615267970693,-0.4239349695686494
2018-03-01,101.1716,364.24,123.352,286.062,85.12,4.5,1348521.0,217.656,343.105,112.915,27.92,188.637,101.567,102.1,608.463,776.904,48.775,10.469,298.201,145.526,7.701,482.498,2.609,130.994,77.714,440.26,126.528,41.01,23.347,451,1.664,1380907.0,4.212,5.852,8.759,4.24,165.44,2.53,144.729,8.645,2.81,256.271,1.31691161356629,2.1227843662331214,101.4,4.0,21580,16386.824884594822,5.9,2018,3,1,Normal,0.011357660176267725,0.15181608382990727,0.16065201582773952,0.24538651968969086,0.049579541664587015,0.4344946157183736,-0.07533481223127472,-0.42386154574551643
2018-04-01,101.1573,337.058,115.129,169.037,78.573,4.368,1348521.0,197.503,326.766,107.538,26.803,208.848,106.522,100.576,671.845,790.299,45.819,10.142,282.506,147.635,6.096,467.652,2.609,130.994,88.507,465.18,126.528,42.291,22.285,550,2.385,1312994.0,3.553,4.18,7.997,5.088,165.44,3.013,148.175,8.201,2.81,256.63,1.3187564234326825,2.150644636125887,98.8,4.0,19853,15054.334255542999,6.0,2018,4,2,Normal,-0.048704449122527166,0.09259077789379432,0.27556256930322987,0.18630740898816114,0.06793634807060137,0.43447280594110815,-0.09996022698083439,-0.34122202285816366
2018-05-01,101.1505,304.439,106.905,143.031,68.751,3.441,1236144.0,189.442,310.428,107.538,25.687,249.271,108.999,102.1,760.579,723.325,41.385,10.796,313.896,145.526,7.059,482.498,2.472,130.994,86.349,481.793,130.362,43.573,22.285,528,2.33,1199805.0,3.422,4.18,6.855,4.805,193.014,3.254,141.283,9.088,2.81,257.145,1.3214028776978417,2.272998448872432,98.0,3.8,22952,17369.4188103988,6.0,2018,5,2,Normal,-0.32661494269861086,0.06577972327217566,0.3359720858696185,0.28795714908842557,0.05547040401884968,0.47902819370627253,-0.12848488378038422,-0.1703297789774386
2018-06-01,101.1641,315.312,106.905,130.028,65.477,2.647,1236144.0,189.442,294.09,112.915,30.154,222.323,106.522,99.052,697.197,602.771,45.819,13.414,329.591,147.635,6.096,408.267,1.922,135.36,69.079,490.1,130.362,41.01,21.224,572,2.33,1041340.0,2.632,4.598,5.331,3.674,183.823,2.892,172.296,7.315,2.985,257.399,1.3227081192189107,2.245517307127032,98.2,4.0,20703,15651.979222918502,6.3,2018,6,2,Normal,-0.535322112279803,0.17567204033153805,0.2762361405816732,0.6917397143435007,0.06874735285044759,0.4782512632844844,-0.1982150537075922,-0.3355279219286029
2018-07-01,101.1837,326.185,106.905,169.037,75.299,3.839,1460897.0,185.411,326.766,118.292,34.621,188.637,106.522,105.147,646.492,602.771,44.341,11.451,345.286,149.745,8.342,408.267,2.197,126.627,69.079,440.26,118.86,38.446,21.224,572,1.553,973.426,2.632,3.762,5.331,3.674,193.014,2.892,155.067,8.423,3.161,257.699,1.3242497430626927,2.267595293370639,97.9,3.8,21067,15908.630611682622,6.5,2018,7,3,Normal,-0.20377261617847178,0.28514681519185153,0.2751147286713173,0.3981726860959076,-0.006304700797606528,0.34474788594933775,-0.3244882061775867,-0.25872360859487425
2018-08-01,101.1361,358.804,123.352,195.042,81.846,3.971,1236144.0,177.35,294.09,107.538,30.154,161.689,99.09,92.956,494.376,629.56,47.297,11.451,329.591,156.072,6.417,423.113,1.922,130.994,62.603,423.646,115.025,39.728,19.102,407,2.274,1018702.0,2.764,5.016,6.474,3.392,193.014,2.53,155.067,7.536,4.566,257.891,1.3252363823227133,2.1208941334864617,96.2,3.8,22457,16945.656110527314,6.6,2018,8,3,Normal,-0.13535681235324337,0.1422687304838789,0.09937794398696415,0.393505767106334,0.023453492776734475,0.2997314517453108,-0.19990238563179025,-0.3129856576070987
2018-09-01,101.0653,358.804,148.023,286.062,130.955,5.295,1123767.0,173.319,294.09,112.915,27.92,141.478,104.045,83.813,418.318,763.51,42.863,11.123,298.201,143.417,5.775,445.382,2.609,126.627,66.92,423.646,107.357,34.602,18.041,341,2.108,1267718.0,4.08,8.36,9.52,5.653,202.205,2.53,144.729,7.758,2.985,258.368,1.3276875642343269,2.1976804898501623,100.1,3.7,19227,14481.569699033935,6.8,2018,9,3,Normal,0.2692165963433053,0.12302059619381236,0.20918159639589956,0.33310859746069327,-0.0072741604984049605,0.2096811684502205,0.11995295133204205,-0.31337605677082264
2018-10-01,100.9734,375.113,180.917,559.122,176.789,8.207,1236144.0,177.35,294.09,102.161,29.037,134.741,123.863,70.098,316.908,910.854,39.907,11.123,251.117,151.854,5.454,437.959,2.472,139.727,62.603,415.339,103.523,32.039,15.918,341,3.273,1562010.0,4.212,11.286,12.186,5.936,238.97,2.169,134.391,8.645,2.634,258.917,1.330508735868448,2.126409125691242,98.6,3.8,20599,15482.04791496889,6.7,2018,10,4,Normal,1.1104457234741787,0.09521579961182232,0.6599466445901843,0.33218809638589913,0.12073702565590579,0.16415285391563106,0.29462768483932783,-0.23804669767767792
2018-11-01,100.8683,402.295,172.693,910.2,144.05,4.5,1348521.0,201.534,392.12,118.292,32.388,121.267,99.09,50.288,278.879,857.274,53.209,15.05,329.591,149.745,7.38,408.267,2.884,135.36,53.968,382.112,103.523,33.32,15.918,264,2.663,1471459.0,3.948,8.778,8.759,4.805,220.587,2.289,151.621,8.201,2.985,259.439,1.3331911613566292,2.2153843729315836,97.5,3.8,24658,18495.47215337709,6.5,2018,11,4,Normal,0.10562599541332612,0.25199182550048677,0.0854404629707366,0.9559029829104302,0.07645805566087742,0.16430384127036765,0.1000184409241378,-0.2911873764688514
2018-12-01,100.7913,380.549,172.693,949.208,160.42,4.633,1460897.0,217.656,506.488,129.046,31.271,101.055,94.136,48.764,240.85,750.115,56.165,13.414,329.591,175.054,6.096,437.959,2.472,122.261,60.444,357.192,95.854,30.757,12.734,385,2.219,1562010.0,3.817,7.524,7.235,3.957,229.778,2.289,172.296,7.758,2.985,260.063,1.3363977389516957,2.2485295505299874,98.3,3.9,33074,24748.620142042506,8.4,2018,12,4,Normal,0.14079951976863705,0.29398752773566295,-0.030217397227840052,0.7071107606512834,-0.05078151114235869,0.07418722483330324,-0.004242493422428393,-0.2848054440835527
2019-01-01,100.7627,337.058,172.693,637.14,114.585,3.971,1236144.0,205.564,392.12,112.915,29.037,121.267,91.658,97.528,367.613,790.299,47.297,10.469,298.201,166.617,7.701,400.844,2.472,126.627,60.444,390.419,95.854,29.475,14.857,352,2.607,1358270.0,3.422,7.106,8.759,5.088,165.44,2.289,141.283,6.65,2.634,260.766,1.340010277492292,2.1794329242488475,91.2,4.0,15709,11723.04441529954,8.4,2019,1,1,Normal,-0.09192770240195905,0.16445934118154465,-0.07319264758447007,0.25073289853908576,-0.007171719619140978,0.07463712424687892,0.03443410502858109,-0.524552882638322
2019-02-01,100.828,331.621,189.14,507.111,101.49,5.03,1236144.0,205.564,392.12,123.669,34.621,134.741,89.181,102.1,418.318,763.51,42.863,10.142,298.201,145.526,5.454,415.69,2.472,139.727,71.237,415.339,130.362,34.602,16.979,407,2.663,1380907.0,3.553,7.524,7.997,4.805,183.823,2.289,134.391,7.758,3.161,261.186,1.3421685508735868,2.1410889637129227,93.8,3.8,17456,13005.818076007137,8.5,2019,2,1,Normal,0.18995917649523547,0.3214050734565345,-0.12781579602364052,0.18077334171393794,0.14171177831511986,0.475480147454956,0.03623683639547824,-0.413007382300673
2019-03-01,100.9065,342.494,213.811,260.057,91.668,4.633,1236144.0,185.411,408.458,123.669,34.621,161.689,94.136,112.767,557.758,723.325,42.863,10.142,298.201,160.29,5.454,430.536,2.884,135.36,73.396,423.646,118.86,34.602,19.102,495,3.328,1471459.0,4.08,9.196,10.282,4.522,174.632,2.53,141.283,7.315,2.634,261.567,1.3441264131551902,2.06656235001228,98.4,3.8,21468,15971.712027893425,7.9,2019,3,1,Normal,0.09903120724302106,0.3092336671092652,-0.009301801464209884,0.18522606363729602,0.10219881429501666,0.34325224975831803,0.1002655891023567,-0.4279222462919706
2019-04-01,100.9201,309.876,180.917,156.034,75.299,3.839,1123767.0,177.35,375.781,107.538,31.271,175.163,99.09,120.386,621.139,736.72,41.385,9.16,313.896,156.072,6.738,437.959,2.472,144.093,90.666,423.646,115.025,39.728,18.041,451,2.496,1494097.0,3.817,7.524,9.901,5.37,174.632,3.013,144.729,7.536,2.634,261.997,1.3463360739979446,2.0913377235709074,97.2,3.7,20864,15496.873628323987,7.6,2019,4,2,Normal,-0.1640763154531324,0.1622162117319887,0.10735852307637062,0.03698755100036119,0.2202180576463906,0.29941946410626213,0.08347237782568162,-0.3285898146229387
2019-05-01,100.8882,282.694,172.693,143.031,62.203,4.368,1123767.0,169.288,359.443,118.292,30.154,181.9,101.567,115.815,659.168,656.35,41.385,10.469,345.286,158.181,7.059,430.536,2.334,183.392,84.19,440.26,107.357,38.446,18.041,517,1.83,1403545.0,3.159,7.942,7.997,5.37,174.632,2.892,151.621,8.423,3.161,262.217,1.3474665981500513,1.97242800754438,100.0,3.6,22443,16655.70043132215,7.3,2019,5,2,Normal,-0.05194501303473573,0.18859372097570468,0.16357452776470496,0.24126247100973258,0.6089828739003574,0.2105644797327547,0.09400075971845434,-0.32019411897534034
2019-06-01,100.7932,255.511,205.587,130.028,58.929,2.912,1348521.0,169.288,375.781,112.915,31.271,195.374,99.09,115.815,583.11,549.191,39.907,12.759,313.896,160.29,7.059,385.998,2.06,144.093,73.396,415.339,115.025,37.165,15.918,550,1.664,1177167.0,3.027,6.27,6.474,4.522,183.823,2.892,141.283,7.98,2.81,262.739,1.350149023638232,2.0746001344216447,98.2,3.6,20537,15210.91349209672,7.1,2019,6,2,Normal,-0.43680697239057087,0.18546266038091097,0.10779385746019854,0.5946230570081996,0.19040675308908658,0.2983418080744332,-0.056005772673658,-0.3021747185970785
2019-07-01,100.665,277.257,213.811,143.031,62.203,3.706,1236144.0,181.38,375.781,107.538,37.972,161.689,99.09,132.577,570.434,562.586,42.863,12.759,360.981,160.29,6.738,356.306,2.197,130.994,64.761,407.032,99.689,33.32,15.918,561,1.997,1041340.0,2.764,7.106,6.093,4.24,183.823,2.892,141.283,7.093,2.634,263.28,1.352929085303186,2.1657049503490455,98.4,3.7,21128,15616.48738985111,6.8,2019,7,3,Normal,-0.20495503535152262,0.2913565434508561,0.10936177787707638,0.5952187059376722,0.04636769850761119,0.12027162448995715,-0.04902430972531983,-0.32946312423568913
2019-08-01,100.5145,326.185,230.258,182.04,85.12,3.574,1236144.0,181.38,473.811,112.915,32.388,154.952,91.658,106.671,469.023,642.955,45.819,11.778,376.675,170.835,6.096,363.729,2.197,135.36,69.079,382.112,107.357,33.32,15.918,462,2.052,1109253.0,3.159,9.196,9.901,4.24,183.823,2.651,144.729,6.871,2.458,263.877,1.3559969167523125,2.321135673598529,89.8,3.6,23201,17109.920910121004,6.9,2019,8,3,Normal,-0.18682837447380554,0.2127138812115673,-0.06823462085697728,0.4460224729641634,0.10465731607920738,0.2088591593384869,0.050585655312162504,-0.3904606896527453
2019-09-01,100.4945,326.185,279.599,299.065,130.955,5.824,1236144.0,177.35,359.443,107.538,27.92,128.004,104.045,100.576,392.966,790.299,44.341,9.16,345.286,151.854,5.454,400.844,2.197,135.36,71.237,382.112,103.523,34.602,14.857,407,2.663,1471459.0,4.212,12.958,14.09,4.522,202.205,3.013,134.391,7.758,2.985,264.388,1.358622816032888,2.3300099083477743,93.2,3.5,19018,13997.998396296352,7.0,2019,9,3,Normal,0.4792831749568976,0.10036491542035135,0.21234342072089135,0.032006555744685874,0.10287302999133506,0.16432903412369373,0.26856529474511215,-0.2099666241448936
2019-10-01,100.5689,358.804,378.281,533.117,166.967,9.266,1236144.0,169.288,359.443,118.292,29.037,121.267,118.908,80.765,329.584,884.064,42.863,10.142,298.201,153.963,6.096,400.844,3.021,139.727,69.079,398.726,99.689,28.194,13.796,341,2.663,1584648.0,5.001,15.884,13.329,5.653,266.543,2.892,137.837,6.871,3.161,264.97,1.3616135662898254,2.3378148209658223,95.5,3.6,20828,15296.557346114652,7.1,2019,10,4,Normal,1.507431905126284,0.1686486614750944,0.547872653301573,0.18618727745057687,0.15117840488901105,0.1183922753215484,0.4830690730133535,-0.030141299418218727
2019-11-01,100.712,396.858,345.387,871.191,153.872,5.03,1348521.0,197.503,473.811,118.292,32.388,107.792,99.09,60.955,278.879,830.484,48.775,13.086,345.286,149.745,6.096,393.421,3.021,152.826,62.603,382.112,95.854,29.475,13.796,275,3.217,1584648.0,4.343,12.958,11.044,5.936,211.396,2.41,144.729,7.093,2.81,265.548,1.364583761562179,2.3546960942649298,96.8,3.6,24454,17920.48292587404,6.9,2019,11,4,Normal,0.364594573561105,0.24955962752016522,0.08706515531982278,0.6437388777224401,0.278638936122198,0.074197269220471,0.3708954234014551,-0.3270233135168088
2019-12-01,100.8151,424.041,378.281,858.188,144.05,5.03,1460897.0,225.718,620.856,129.046,31.271,101.055,96.613,54.859,240.85,750.115,60.599,15.377,423.76,183.49,6.096,400.844,2.884,130.994,69.079,348.885,95.854,32.039,12.734,242,2.774,1675199.0,4.08,11.704,9.14,5.37,211.396,3.013,155.067,6.871,2.634,266.02,1.3670092497430626,2.2905988164406255,99.3,3.6,34163,24991.05255243967,6.2,2019,12,4,Normal,0.394108712947594,0.2988601576555914,0.028156519795602585,1.0159288786224903,0.07047364988161749,0.07426867057490724,0.28514076686614875,-0.22474784492830516
2020-01-01,100.7446,347.931,345.387,533.117,124.407,4.765,1123767.0,221.687,490.15,118.292,30.154,114.53,91.658,106.671,354.937,803.694,50.253,12.432,345.286,139.199,6.096,393.421,2.884,135.36,75.555,398.726,92.02,26.912,13.796,352,2.718,1380907.0,3.685,12.122,11.425,5.37,174.632,2.53,144.729,7.093,2.634,266.716,1.3705858170606373,2.2817391837892886,99.8,3.6,16314,11902.939456200602,6.8,2020,1,1,Normal,0.2465141578910145,0.22024523637835064,-0.07141984811902109,0.5405483865645219,0.11836134674625103,0.029467615920115445,0.27894950842223837,-0.4359010588766394
2020-02-01,100.2593,347.931,353.611,351.077,104.764,4.633,1236144.0,213.626,490.15,118.292,35.738,121.267,99.09,111.243,405.642,763.51,48.775,10.796,345.286,153.963,5.134,415.69,3.021,161.559,82.031,407.032,99.689,29.475,14.857,330,3.162,1516734.0,3.948,13.376,10.282,7.349,174.632,2.53,137.837,8.423,2.81,267.37,1.3739465570400822,2.3676613601035346,101.0,3.5,18587,13528.18266821259,7.5,2020,2,1,COVID-19 Crisis,0.2028840423517475,0.32113004062829176,0.10080061943043399,0.2869714608615369,0.39846907751218735,0.11897153371621058,0.4766460261338493,-0.39268013018716
2020-03-01,99.21815,255.511,279.599,169.037,58.929,2.647,1011390.0,161.227,392.12,112.915,26.803,94.318,66.886,82.289,316.908,482.216,35.472,9.815,251.117,99.126,4.171,311.768,2.197,213.957,62.603,357.192,72.849,23.068,9.551,385,1.83,950.789,2.369,9.614,7.616,4.805,137.867,2.169,141.283,5.541,2.283,267.054,1.372322713257965,2.097741687598198,89.1,4.4,10614,7734.332382214833,12.4,2020,3,1,COVID-19 Crisis,-0.4591038021897786,0.0937595541383514,-0.6475942600399726,0.10545829082724652,0.9184126093282738,-0.1943711238260766,0.01118182023424245,-0.6821216118714599
2020-04-01,98.10604,222.893,320.717,143.031,42.56,2.25,1011390.0,185.411,490.15,123.669,24.57,94.318,64.408,76.194,253.526,348.267,36.951,12.432,219.727,107.563,5.134,289.498,1.785,227.056,47.491,365.498,61.347,21.786,6.367,407,998.0,724.41,1.579,7.942,6.855,4.24,156.249,2.53,165.404,7.315,3.337,265.746,1.365601233299075,1.4309324152566472,71.8,14.8,2631,1926.623919080626,31.8,2020,4,2,COVID-19 Crisis,-0.5674721616478258,0.11868208565723656,-0.705996584332234,0.5175733886119256,1.0196280293136122,-0.3286706353762997,-0.10073978317447639,-0.4885819042236403
2020-05-01,97.75997,255.511,345.387,130.028,49.108,2.515,1123767.0,189.442,506.488,118.292,30.154,121.267,76.795,105.147,405.642,388.452,38.429,11.451,282.506,139.199,5.454,311.768,1.785,209.59,56.126,390.419,80.518,29.475,8.489,484,1.054,792.324,2.106,7.942,4.95,4.522,174.632,3.013,179.188,7.315,2.458,265.412,1.363884892086331,1.2184564692601985,72.3,13.2,8403,6161.077117839434,22.6,2020,5,2,Normal,-0.45809301203435066,0.20077057482175067,-0.4123349037173831,0.3780244554349308,0.8470014383717092,-0.10475936808419857,-0.08244734285521363,-0.36322093396549315
2020-06-01,97.96384,250.075,328.94,130.028,52.382,2.25,1011390.0,161.227,490.15,129.046,27.92,148.215,81.749,121.91,519.729,442.032,42.863,11.778,298.201,153.963,5.454,326.614,1.785,205.224,56.126,415.339,88.186,33.32,10.612,495,1.497,747.048,2.106,7.106,5.712,4.24,193.014,3.254,165.404,8.645,2.283,265.849,1.366130524152107,1.1836841884912408,78.1,11.0,15756,11533.304996445351,18.3,2020,6,2,Normal,-0.5404241771014616,0.19301550040778048,-0.2923056281270706,0.4360333864354978,0.7937018325027622,-0.014640750501425187,-0.13815792970353938,-0.21333225609269346
2020-07-01,98.23829,271.821,337.164,130.028,62.203,2.118,1123767.0,169.288,555.503,118.292,27.92,141.478,94.136,126.482,494.376,495.611,44.341,14.068,360.981,175.054,7.701,334.037,1.922,222.69,60.444,398.726,84.352,37.165,11.673,484,1.054,928.151,3.027,7.942,5.331,5.088,202.205,3.013,175.742,8.201,3.161,267.389,1.3740441932168552,1.560695837131587,72.5,10.2,17056,12412.992307088174,17.9,2020,7,3,Normal,-0.5516338103102819,0.14669378074967968,-0.007447585096583443,0.8071933386761843,0.9873781323900118,-0.057942475748174044,-0.04503849977480203,-0.22269656827971215
2020-08-01,98.49018,288.13,378.281,195.042,75.299,3.177,1011390.0,169.288,473.811,123.669,25.687,121.267,89.181,124.958,418.318,495.611,45.819,12.759,376.675,143.417,8.663,326.614,2.197,213.957,62.603,382.112,80.518,28.194,10.612,396,1.387,1018702.0,3.422,10.868,7.616,5.936,211.396,2.651,161.958,7.315,1.932,268.422,1.3793525179856116,1.7223933878284248,74.1,8.4,18045,13082.22500391175,13.9,2020,8,3,Normal,-0.22342336636373608,0.12989660258059701,-0.12312610965271044,0.600763115932469,0.9102444520468261,-0.10436741434735194,0.22870834276110447,-0.31054178533214966
2020-09-01,98.70477,309.876,386.505,286.062,114.585,3.971,1011390.0,157.196,408.458,107.538,25.687,107.792,89.181,106.671,342.26,656.35,44.341,11.451,329.591,147.635,7.38,334.037,2.609,218.323,62.603,357.192,84.352,28.194,9.551,330,1.553,1063978.0,4.475,14.63,8.759,9.045,220.587,2.651,148.175,7.98,2.458,268.933,1.381978417266187,1.7190644053436621,80.4,7.8,17845,12912.64738801114,13.3,2020,9,3,Normal,0.033590341961227364,0.04429124605235231,-0.12879379455680692,0.39323626982572013,0.9655307427575537,-0.06044957490131263,0.605290160345933,-0.23727527722541597
2020-10-01,98.78632,347.931,386.505,455.1,160.42,5.559,1123767.0,165.258,359.443,139.799,23.453,101.055,106.522,96.004,304.231,750.115,47.297,12.105,313.896,141.308,5.775,371.152,2.746,200.858,66.92,382.112,80.518,23.068,10.612,319,2.441,1312994.0,4.87,18.81,10.282,8.197,303.308,2.53,144.729,7.315,2.634,269.306,1.3838951695786228,1.6364116692455521,81.8,6.9,19047,13763.325733552168,12.8,2020,10,4,Normal,0.5109930264361643,0.16485657052529654,0.26590122524382853,0.4872076306139048,0.7836941978953896,-0.10537864010762608,0.7572957630322467,0.01681512999225668
2020-11-01,98.79976,342.494,370.058,546.12,127.681,3.044,1123767.0,189.442,392.12,155.93,26.803,80.844,84.227,67.05,215.497,562.586,48.775,16.031,360.981,145.526,8.342,341.46,2.334,200.858,58.285,315.658,69.015,20.505,9.551,242,1.83,1199805.0,5.133,15.048,7.997,6.784,229.778,2.169,161.958,7.98,2.81,269.981,1.3873638232271326,1.6693780408814973,76.9,6.7,20197,14557.825180290465,12.0,2020,11,4,Normal,-0.1982045606266181,0.32060408410660685,-0.25458444817828557,1.107424098181522,0.7808832188222249,-0.2393332682293865,0.4865054682920982,-0.3009070212264948
2020-12-01,98.91467,342.494,411.175,663.145,124.407,3.177,1685651.0,185.411,522.826,204.322,41.322,74.107,79.272,68.574,202.821,549.191,59.121,16.685,423.76,200.363,8.342,363.729,2.334,192.125,56.126,332.271,69.015,19.223,9.551,231,1.22,1222443.0,5.791,14.212,7.235,6.501,220.587,2.169,172.296,7.093,2.634,270.341,1.389213771839671,1.624313961356294,80.7,6.7,30425,21900.877040478506,11.8,2020,12,4,Normal,-0.13793962710150195,0.8304579263088901,-0.3684313842079343,1.232090371847001,0.678799690591337,-0.239577467425129,0.43245030130085815,-0.36735218005150644
2021-01-01,99.05409,331.621,378.281,494.108,108.038,2.779,1685651.0,173.319,506.488,198.945,45.79,87.581,89.181,118.862,278.879,642.955,48.775,13.086,345.286,160.29,9.305,363.729,2.746,253.255,71.237,348.885,69.015,21.786,8.489,286,1.442,1154529.0,5.133,14.63,7.997,7.066,193.014,2.53,144.729,8.201,3.337,270.416,1.3895991778006167,1.3872433599783962,79.0,6.4,14864,10696.609668066978,19.5,2021,1,1,Normal,-0.28331661966846233,0.8808656370525725,-0.12731734220633995,0.6612616782711799,1.3428316687797965,-0.23941323032791226,0.48257960329134275,-0.3241484915079712
2021-02-01,99.32957,451.223,345.387,390.085,91.668,2.779,1685651.0,177.35,441.135,193.569,48.023,107.792,94.136,118.862,354.937,629.56,44.341,12.105,329.591,149.745,8.021,385.998,2.334,213.957,77.714,373.805,80.518,25.631,9.551,308,1.719,1199805.0,4.738,14.63,7.616,7.914,183.823,4.097,137.837,7.536,2.634,270.776,1.3914491264131552,1.2738901148221515,76.8,6.2,15471,11118.624250302833,13.0,2021,2,1,Normal,-0.25126745225632935,0.8990901130532575,-0.012023235622224198,0.49776196850422627,0.9345484998607813,-0.10528383865021648,0.542230781387751,-0.07595711209191326
2021-03-01,99.73615,353.367,345.387,182.04,81.846,3.574,1685651.0,165.258,424.796,204.322,43.556,134.741,94.136,134.101,532.405,656.35,45.819,13.741,392.37,168.726,6.096,378.575,2.472,196.491,99.301,398.726,95.854,30.757,11.673,528,1.331,1245080.0,5.396,16.72,8.759,10.458,202.205,2.772,137.837,8.201,2.985,271.453,1.3949280575539567,1.6472323949463519,84.9,6.1,22898,16415.18347559246,26.2,2021,3,1,Normal,-0.09877321734877581,0.8601888819647906,-0.006053269236091003,0.748614555287521,0.794668623687334,0.07397983698605953,0.8070580960669861,-0.24924845422338843
2021-04-01,100.0586,380.549,312.493,143.031,78.573,3.309,1685651.0,161.227,457.473,215.076,48.023,161.689,111.477,149.34,608.463,723.325,47.297,13.741,455.15,181.381,8.342,415.69,2.334,205.224,114.412,398.726,103.523,29.475,15.918,561,1.553,1312994.0,5.396,15.466,8.759,9.893,202.205,3.736,134.391,7.98,2.634,273.626,1.4060945529290851,2.965237482408023,88.3,6.1,22386,15920.69320897868,12.4,2021,4,2,Normal,-0.17872526185220558,0.9937480869950183,0.3978276495394191,0.763485882394499,0.9072308833632498,0.1639201969084403,0.7197639939279714,-0.0704232893448376
2021-05-01,100.3027,304.439,287.823,143.031,68.751,4.5,3483679.0,161.227,1176360.0,220.453,74.827,161.689,99.09,144.768,684.521,763.51,47.297,12.105,502.234,189.817,8.021,423.113,2.472,213.957,116.571,423.646,92.02,33.32,14.857,660,1.165,1312994.0,4.738,17.556,8.759,8.762,220.587,4.338,141.283,8.645,2.81,275.457,1.4155035971223022,3.7846819284734767,82.9,5.8,24962,17634.713222027392,10.0,2021,5,2,Normal,0.07531498898555003,1.5736270571190967,0.1124423938600926,0.511881222114414,0.9967796287984523,0.03131401093698787,0.7383680590776922,0.13024705316780344
2021-06-01,100.4537,239.202,246.705,130.028,65.477,3.839,10900544.0,161.227,1584818.0,220.453,82.645,161.689,104.045,134.101,633.816,642.955,44.341,12.432,549.319,160.29,8.021,415.69,2.746,231.423,101.46,407.032,92.02,32.039,13.796,506,887.0,1154529.0,4.738,13.794,5.331,8.762,220.587,3.133,148.175,6.871,3.512,277.608,1.42655704008222,4.423187598975353,85.5,5.9,23705,16616.931068268925,8.8,2021,6,2,Normal,-0.16621918883899295,1.7989030109449011,0.22344877158874504,0.5514605391780846,1.1558309080702391,0.030581600946980526,0.5565801223331549,-0.1390417922894003
2021-07-01,100.3535,282.694,287.823,143.031,75.299,4.633,11012921.0,165.258,1633833.0,247.338,62.542,154.952,106.522,138.673,583.11,656.35,47.297,14.068,596.403,172.944,8.663,400.844,2.609,200.858,112.253,415.339,88.186,32.039,12.734,451,2.108,1312994.0,6.186,15.466,7.235,10.176,238.97,3.133,148.175,7.98,3.512,278.639,1.4318550873586846,4.207353331662866,81.2,5.4,24315,16981.467059528637,9.5,2021,7,3,Normal,0.10362607953364655,1.5572032832590958,0.28090687796798613,0.8128921422348255,0.8601727453696605,-0.014202627379252408,0.7381939471464541,-0.04732341528591285
2021-08-01,100.1148,304.439,328.94,169.037,98.216,4.898,10451037.0,185.411,1486788.0,241.961,64.776,134.741,106.522,143.244,469.023,736.72,48.775,14.395,643.487,168.726,11.872,393.421,2.334,200.858,114.412,415.339,88.186,29.475,11.673,539,1.497,1448821.0,8.424,23.827,8.759,9.61,238.97,3.856,151.621,7.315,2.283,279.021,1.4338180883864338,3.9486331224713345,70.3,5.1,24108,16813.848420011396,8.7,2021,8,3,Normal,0.22931975439828772,1.575782616008261,0.2804646998631279,0.877490551389381,0.8619497621263689,-0.01493325322614877,1.0855195270751894,0.04249114293789444
2021-09-01,99.95164,337.058,328.94,286.062,153.872,7.148,11237675.0,165.258,1584818.0,236.584,61.425,134.741,113.954,126.482,443.671,977.828,48.775,13.414,706.267,153.963,10.588,445.382,2.884,218.323,127.364,423.646,84.352,28.194,12.734,319,2.163,1743113.0,8.161,33.023,12.948,13.85,303.308,3.856,127.499,6.428,4.742,279.727,1.4374460431654676,4.013639084827814,72.8,4.7,21703,15098.305848201997,7.6,2021,9,3,Normal,0.8876608502019453,1.4846128708571498,0.44678447283527173,0.7157644569677114,1.0655343976321168,-0.059385704747771516,1.8005224239380793,0.3308171969930002
